line_no,line,sentiment,label,score
414,"Rogojin, in memory of his first meeting with you yesterday; be so kind",1,POSITIVE,0.9995997
415,as to accept these!,1,POSITIVE,0.9996066
416,’,1,POSITIVE,0.93096334
417,"“She opened the parcel, looked at the earrings, and laughed.",1,POSITIVE,0.99959296
418,"“‘Thank your friend Mr. Rogojin for his kind attention,’ says she, and",1,POSITIVE,0.9996948
419,bowed and went off.,0,NEGATIVE,0.93731505
420,Why didn’t I die there on the spot?,0,NEGATIVE,0.9718313
421,The worst of it,0,NEGATIVE,0.9998086
422,"all was, though, that the beast Zaleshoff got all the credit of it!",1,POSITIVE,0.99740916
423,I,1,POSITIVE,0.9797318
424,"was short and abominably dressed, and stood and stared in her face and",1,POSITIVE,0.99549013
425,"never said a word, because I was shy, like an ass!",0,NEGATIVE,0.9918468
426,And there was he all,0,NEGATIVE,0.9326753
427,"in the fashion, pomaded and dressed out, with a smart tie on, bowing",1,POSITIVE,0.99802595
428,and scraping; and I bet anything she took him for me all the while!,0,NEGATIVE,0.99566376
429,"“‘Look here now,’ I said, when we came out, ‘none of your interference",0,NEGATIVE,0.98222584
430,here after this—do you understand?,0,NEGATIVE,0.9605286
431,’ He laughed: ‘And how are you going,1,POSITIVE,0.9991946
432,to settle up with your father?,0,NEGATIVE,0.98216254
433,’ says he.,1,POSITIVE,0.9960371
434,I thought I might as well jump,0,NEGATIVE,0.9820467
435,into the Neva at once without going home first; but it struck me that I,1,POSITIVE,0.97735995
436,"wouldn’t, after all, and I went home feeling like one of the damned.",0,NEGATIVE,0.9901851
437,”,1,POSITIVE,0.9255136
438,“My goodness!” shivered the clerk.,1,POSITIVE,0.9995861
439,"“And his father,” he added, for the",1,POSITIVE,0.9961448
440,"prince’s instruction, “and his father would have given a man a ticket",0,NEGATIVE,0.9037449
441,to the other world for ten roubles any day—not to speak of ten,0,NEGATIVE,0.96128833
442,thousand!,1,POSITIVE,0.9987996
443,”,1,POSITIVE,0.9255136
444,The prince observed Rogojin with great curiosity; he seemed paler than,0,NEGATIVE,0.9739745
445,ever at this moment.,1,POSITIVE,0.99783957
446,“What do you know about it?” cried the latter.,0,NEGATIVE,0.9933374
447,"“Well, my father learned",1,POSITIVE,0.9931632
448,"the whole story at once, and Zaleshoff blabbed it all over the town",0,NEGATIVE,0.99794525
449,besides.,1,POSITIVE,0.99121475
450,"So he took me upstairs and locked me up, and swore at me for",0,NEGATIVE,0.7312539
451,an hour.,1,POSITIVE,0.9828278
452,"‘This is only a foretaste,’ says he; ‘wait a bit till night",0,NEGATIVE,0.99354815
453,"comes, and I’ll come back and talk to you again.",1,POSITIVE,0.9994274
454,’,1,POSITIVE,0.93096334
455,"“Well, what do you think?",1,POSITIVE,0.81160474
456,The old fellow went straight off to Nastasia,0,NEGATIVE,0.99723065
457,"Philipovna, touched the floor with his forehead, and began blubbering",0,NEGATIVE,0.99900085
458,and beseeching her on his knees to give him back the diamonds.,1,POSITIVE,0.999088
459,So after,1,POSITIVE,0.8553925
460,awhile she brought the box and flew out at him.,1,POSITIVE,0.9983943
461,"‘There,’ she says,",1,POSITIVE,0.99633044
462,"‘take your earrings, you wretched old miser; although they are ten",0,NEGATIVE,0.998492
463,times dearer than their value to me now that I know what it must have,1,POSITIVE,0.97043824
464,cost Parfen to get them!,0,NEGATIVE,0.9868386
465,"Give Parfen my compliments,’ she says, ‘and",1,POSITIVE,0.99976337
466,thank him very much!,1,POSITIVE,0.999848
467,"’ Well, I meanwhile had borrowed twenty-five",0,NEGATIVE,0.9787855
468,"roubles from a friend, and off I went to Pskoff to my aunt’s.",0,NEGATIVE,0.9763229
469,The old,0,NEGATIVE,0.98450696
470,woman there lectured me so that I left the house and went on a drinking,0,NEGATIVE,0.99835163
471,tour round the public-houses of the place.,1,POSITIVE,0.9981494
472,I was in a high fever when I,0,NEGATIVE,0.99752784
473,"got to Pskoff, and by nightfall I was lying delirious in the streets",0,NEGATIVE,0.9911044
474,somewhere or other!,1,POSITIVE,0.82092726
475,”,1,POSITIVE,0.9255136
476,“Oho! we’ll make Nastasia Philipovna sing another song now!” giggled,1,POSITIVE,0.9938526
477,"Lebedeff, rubbing his hands with glee.",1,POSITIVE,0.9993572
478,"“Hey, my boy, we’ll get her some",1,POSITIVE,0.99873966
479,proper earrings now!,1,POSITIVE,0.9995137
480,We’ll get her such earrings that—”,1,POSITIVE,0.955363
481,"“Look here,” cried Rogojin, seizing him fiercely by the arm, “look",1,POSITIVE,0.9979888
482,"here, if you so much as name Nastasia Philipovna again, I’ll tan your",0,NEGATIVE,0.9834382
483,hide as sure as you sit there!,0,NEGATIVE,0.9825961
484,”,1,POSITIVE,0.9255136
485,“Aha! do—by all means! if you tan my hide you won’t turn me away from,1,POSITIVE,0.9621698
486,your society.,1,POSITIVE,0.995511
487,"You’ll bind me to you, with your lash, for ever.",1,POSITIVE,0.9364891
488,"Ha, ha!",0,NEGATIVE,0.97575885
489,"here we are at the station, though.",0,NEGATIVE,0.93858343
490,”,1,POSITIVE,0.9255136
491,"Sure enough, the train was just steaming in as he spoke.",1,POSITIVE,0.9933813
492,"Though Rogojin had declared that he left Pskoff secretly, a large",1,POSITIVE,0.9748538
493,"collection of friends had assembled to greet him, and did so with",1,POSITIVE,0.9998095
494,profuse waving of hats and shouting.,0,NEGATIVE,0.95592725
495,"“Why, there’s Zaleshoff here, too!” he muttered, gazing at the scene",0,NEGATIVE,0.71741754
496,with a sort of triumphant but unpleasant smile.,1,POSITIVE,0.9893397
497,Then he suddenly turned,0,NEGATIVE,0.9626086
498,"to the prince: “Prince, I don’t know why I have taken a fancy to you;",1,POSITIVE,0.97934777
499,perhaps because I met you just when I did.,1,POSITIVE,0.88342756
500,"But no, it can’t be that,",0,NEGATIVE,0.98676604
501,for I met this fellow”,1,POSITIVE,0.99843085
502,(nodding at Lebedeff),1,POSITIVE,0.868172
503,"“too, and I have not taken",0,NEGATIVE,0.9524224
504,a fancy to him by any means.,1,POSITIVE,0.97604674
505,"Come to see me, prince; we’ll take off",1,POSITIVE,0.9996062
506,"those gaiters of yours and dress you up in a smart fur coat, the best",1,POSITIVE,0.9998554
507,we can buy.,1,POSITIVE,0.9994051
508,"You shall have a dress coat, best quality, white waistcoat,",1,POSITIVE,0.9957286
509,"anything you like, and your pocket shall be full of money.",0,NEGATIVE,0.98205674
510,"Come, and",1,POSITIVE,0.9980464
511,you shall go with me to Nastasia Philipovna’s.,1,POSITIVE,0.9985851
512,Now then will you come,1,POSITIVE,0.9996133
513,or no?,0,NEGATIVE,0.99580204
514,”,1,POSITIVE,0.9255136
515,"“Accept, accept, Prince Lef Nicolaievitch” said Lebedef solemnly;",1,POSITIVE,0.997592
516,"“don’t let it slip! Accept, quick!”",1,POSITIVE,0.9985525
517,"Prince Muishkin rose and stretched out his hand courteously, while he",1,POSITIVE,0.995521
518,replied with some cordiality:,1,POSITIVE,0.9843478
519,"“I will come with the greatest pleasure, and thank you very much for",1,POSITIVE,0.99987197
520,"taking a fancy to me. I dare say I may even come today if I have time,",1,POSITIVE,0.99422616
521,for I tell you frankly that I like you very much too.,1,POSITIVE,0.99930346
522,I liked you,1,POSITIVE,0.99984664
523,especially when you told us about the diamond earrings; but I liked you,1,POSITIVE,0.9997993
524,"before that as well, though you have such a dark-clouded sort of face.",0,NEGATIVE,0.9759018
525,Thanks very much for the offer of clothes and a fur coat; I certainly,1,POSITIVE,0.99975795
526,shall require both clothes and coat very soon.,0,NEGATIVE,0.990208
527,"As for money, I have",0,NEGATIVE,0.9588554
528,hardly a copeck about me at this moment.,0,NEGATIVE,0.9997418
529,”,1,POSITIVE,0.9255136
530,“You shall have lots of money; by the evening I shall have plenty; so,0,NEGATIVE,0.8750665
531,come along!,1,POSITIVE,0.9994718
532,”,1,POSITIVE,0.9255136
533,"“That’s true enough, he’ll have lots before evening!” put in Lebedeff.",1,POSITIVE,0.89281833
534,"“But, look here, are you a great hand with the ladies?",1,POSITIVE,0.99945474
535,Let’s know that,1,POSITIVE,0.94186956
536,first?,0,NEGATIVE,0.89627296
537,” asked Rogojin.,1,POSITIVE,0.9573996
538,"“Oh no, oh no!” said the prince; “I couldn’t, you know—my illness—I",0,NEGATIVE,0.99267715
539,hardly ever saw a soul.,0,NEGATIVE,0.96622217
540,”,1,POSITIVE,0.9255136
541,"“H’m! well—here, you fellow—you can come along with me now if you",1,POSITIVE,0.99872625
542,like!,1,POSITIVE,0.99954486
543,"” cried Rogojin to Lebedeff, and so they all left the carriage.",0,NEGATIVE,0.993928
544,Lebedeff had his desire.,1,POSITIVE,0.9887033
545,He went off with the noisy group of Rogojin’s,0,NEGATIVE,0.99043095
546,"friends towards the Voznesensky, while the prince’s route lay towards",1,POSITIVE,0.9866639
547,the Litaynaya.,0,NEGATIVE,0.9740557
548,It was damp and wet.,0,NEGATIVE,0.9992058
549,The prince asked his way of,0,NEGATIVE,0.95356905
550,"passers-by, and finding that he was a couple of miles or so from his",0,NEGATIVE,0.99817723
551,"destination, he determined to take a droshky.",0,NEGATIVE,0.9960218
552,II.,1,POSITIVE,0.9235501
553,General Epanchin lived in his own house near the Litaynaya.,0,NEGATIVE,0.7693753
554,Besides,1,POSITIVE,0.98638225
555,this large residence—five-sixths of which was let in flats and,0,NEGATIVE,0.99841166
556,lodgings—the general was owner of another enormous house in the,1,POSITIVE,0.94806904
557,Sadovaya bringing in even more rent than the first.,1,POSITIVE,0.78771496
558,Besides these,1,POSITIVE,0.9890367
559,"houses he had a delightful little estate just out of town, and some",1,POSITIVE,0.99936163
560,sort of factory in another part of the city.,0,NEGATIVE,0.99599403
561,"General Epanchin, as",0,NEGATIVE,0.79566675
562,"everyone knew, had a good deal to do with certain government",1,POSITIVE,0.99456877
563,"monopolies; he was also a voice, and an important one, in many rich",1,POSITIVE,0.99961025
564,"public companies of various descriptions; in fact, he enjoyed the",1,POSITIVE,0.99974924
565,"reputation of being a well-to-do man of busy habits, many ties, and",1,POSITIVE,0.99802047
566,affluent means.,1,POSITIVE,0.9993293
567,"He had made himself indispensable in several quarters,",1,POSITIVE,0.9978884
568,amongst others in his department of the government; and yet it was a,1,POSITIVE,0.97244406
569,known fact that Fedor Ivanovitch Epanchin was a man of no education,0,NEGATIVE,0.97010994
570,"whatever, and had absolutely risen from the ranks.",1,POSITIVE,0.9995165
571,"This last fact could, of course, reflect nothing but credit upon the",1,POSITIVE,0.9384598
572,"general; and yet, though unquestionably a sagacious man, he had his own",1,POSITIVE,0.9966684
573,"little weaknesses—very excusable ones,—one of which was a dislike to",0,NEGATIVE,0.995255
574,any allusion to the above circumstance.,0,NEGATIVE,0.9697384
575,He was undoubtedly clever.,1,POSITIVE,0.9998001
576,For,1,POSITIVE,0.9700978
577,"instance, he made a point of never asserting himself when he would gain",1,POSITIVE,0.9876849
578,more by keeping in the background; and in consequence many exalted,1,POSITIVE,0.9996196
579,"personages valued him principally for his humility and simplicity, and",1,POSITIVE,0.9995811
580,because “he knew his place.”,1,POSITIVE,0.990722
581,And yet if these good people could only,0,NEGATIVE,0.8624621
582,have had a peep into the mind of this excellent fellow who “knew his,1,POSITIVE,0.99857366
583,place” so well!,1,POSITIVE,0.9998568
584,"The fact is that, in spite of his knowledge of the",0,NEGATIVE,0.98730934
585,"world and his really remarkable abilities, he always liked to appear to",1,POSITIVE,0.99973714
586,be carrying out other people’s ideas rather than his own.,0,NEGATIVE,0.9948759
587,"And also, his",1,POSITIVE,0.994772
588,"luck seldom failed him, even at cards, for which he had a passion that",1,POSITIVE,0.99925894
589,he did not attempt to conceal.,1,POSITIVE,0.9582582
590,"He played for high stakes, and moved,",1,POSITIVE,0.9989836
591,"altogether, in very varied society.",1,POSITIVE,0.99744886
592,"As to age, General Epanchin was in the very prime of life; that is,",1,POSITIVE,0.998811
593,"about fifty-five years of age,—the flowering time of existence, when",1,POSITIVE,0.9995189
594,real enjoyment of life begins.,1,POSITIVE,0.99988097
595,"His healthy appearance, good colour,",1,POSITIVE,0.99986327
596,"sound, though discoloured teeth, sturdy figure, preoccupied air during",0,NEGATIVE,0.9900018
597,"business hours, and jolly good humour during his game at cards in the",1,POSITIVE,0.9998393
598,"evening, all bore witness to his success in life, and combined to make",1,POSITIVE,0.9987141
599,existence a bed of roses to his excellency.,1,POSITIVE,0.9990559
600,The general was lord of a,1,POSITIVE,0.9846278
601,"flourishing family, consisting of his wife and three grown-up",1,POSITIVE,0.9997852
602,daughters.,1,POSITIVE,0.97165734
603,"He had married young, while still a lieutenant, his wife",1,POSITIVE,0.5337895
604,"being a girl of about his own age, who possessed neither beauty nor",0,NEGATIVE,0.99752617
605,"education, and who brought him no more than fifty souls of landed",0,NEGATIVE,0.8223438
606,"property, which little estate served, however, as a nest-egg for far",0,NEGATIVE,0.9855903
607,more important accumulations.,1,POSITIVE,0.9873848
608,The general never regretted his early,1,POSITIVE,0.9980643
609,"marriage, or regarded it as a foolish youthful escapade; and he so",0,NEGATIVE,0.97986794
610,respected and feared his wife that he was very near loving her.,1,POSITIVE,0.8873393
611,Mrs.,1,POSITIVE,0.9929316
612,"Epanchin came of the princely stock of Muishkin, which if not a",1,POSITIVE,0.8388373
613,"brilliant, was, at all events, a decidedly ancient family; and she was",1,POSITIVE,0.999842
614,extremely proud of her descent.,1,POSITIVE,0.99987614
615,"With a few exceptions, the worthy couple had lived through their long",1,POSITIVE,0.9941984
616,union very happily.,1,POSITIVE,0.9998742
617,While still young the wife had been able to make,1,POSITIVE,0.9975325
618,"important friends among the aristocracy, partly by virtue of her family",1,POSITIVE,0.9997162
619,"descent, and partly by her own exertions; while, in after life, thanks",1,POSITIVE,0.9977325
620,"to their wealth and to the position of her husband in the service, she",1,POSITIVE,0.9994917
621,took her place among the higher circles as by right.,1,POSITIVE,0.99960643
622,During these last few years all three of the general’s,1,POSITIVE,0.98821175
623,"daughters—Alexandra, Adelaida, and Aglaya—had grown up and matured.",1,POSITIVE,0.9995786
624,Of,1,POSITIVE,0.9193394
625,"course they were only Epanchins, but their mother’s family was noble;",1,POSITIVE,0.9967912
626,they might expect considerable fortunes; their father had hopes of,1,POSITIVE,0.70767325
627,attaining to very high rank indeed in his country’s service—all of,1,POSITIVE,0.9996007
628,which was satisfactory.,1,POSITIVE,0.999832
629,"All three of the girls were decidedly pretty,",1,POSITIVE,0.99959785
630,"even the eldest, Alexandra, who was just twenty-five years old.",1,POSITIVE,0.9792071
631,The,1,POSITIVE,0.96359825
632,"middle daughter was now twenty-three, while the youngest, Aglaya, was",1,POSITIVE,0.9561161
633,twenty.,1,POSITIVE,0.9813083
634,"This youngest girl was absolutely a beauty, and had begun of",1,POSITIVE,0.99957216
635,late to attract considerable attention in society.,1,POSITIVE,0.99636084
636,But this was not,0,NEGATIVE,0.94570225
